location,alpha.3,date,stringency_index,res_pct_chng,reproduction_rate,distrust_people,gdp_per_capita,ghs,sch_enrol_per_cap,gdp_growth,health_spending_pct_gdp,pop.km2,democracy_index,ethnic,conf_govt,conflict_index,education_index,daily_cases_100k,daily_deaths_100k,continent,excess_deaths_per_100k
Ecuador,ECU,2020-06-01,83.33,23.375158441299252,1.1042857142857143,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,2.836385714285714,0.20405714285714285,South America,0.57001906
Ecuador,ECU,2020-06-08,83.33,22.233085418075277,1.1185714285714285,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,3.2598714285714285,0.22669999999999998,South America,0.57001906
Ecuador,ECU,2020-06-15,80.68714285714286,21.236134453781514,1.1271428571428572,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,2.9959285714285717,0.24615714285714288,South America,0.57001906
Ecuador,ECU,2020-06-22,79.63,21.68015873015873,1.1914285714285713,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,3.8777,0.20485714285714285,South America,0.57001906
Ecuador,ECU,2020-06-29,79.63,20.452207089732443,1.1514285714285715,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,5.516542857142857,0.28014285714285714,South America,0.849363722
Ecuador,ECU,2020-07-06,79.63,20.32765182034833,1.1157142857142857,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,5.1213999999999995,0.2081142857142857,South America,0.849363722
Ecuador,ECU,2020-07-13,79.63,20.23034061200692,1.0742857142857143,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,5.382114285714286,0.19108571428571428,South America,0.849363722
Ecuador,ECU,2020-07-20,78.83571428571427,20.44681808755486,1.0342857142857143,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,4.908442857142857,0.1765142857142857,South America,0.849363722
Ecuador,ECU,2020-07-27,77.18285714285715,20.125948590330687,1.0371428571428571,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,4.602385714285715,0.1813857142857143,South America,0.849363722
Ecuador,ECU,2020-08-03,76.39,19.086039633244603,1.06,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,6.153771428571429,0.11579999999999999,South America,0.67877668
Ecuador,ECU,2020-08-10,76.39,18.828708615731212,1.0157142857142858,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,5.9740142857142855,0.1247,South America,0.67877668
Ecuador,ECU,2020-08-17,74.40428571428572,18.134399061167244,0.9728571428571429,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,4.9303,0.21295714285714284,South America,0.67877668
Ecuador,ECU,2020-08-24,73.61,16.80389547690402,0.9742857142857143,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,4.274442857142857,0.16435714285714284,South America,0.67877668
Ecuador,ECU,2020-08-31,73.61,16.301276583564704,1.0414285714285714,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,-2.876071428571428,3.2841857142857145,South America,0.67877668
Ecuador,ECU,2020-09-07,67.26142857142857,15.730593759242828,1.1557142857142857,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,7.122171428571429,0.2720714285714286,South America,0.344718007
Ecuador,ECU,2020-09-14,51.39,16.22230030772716,1.0942857142857143,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,6.550514285714286,0.13195714285714286,South America,0.344718007
Ecuador,ECU,2020-09-21,51.39,15.745559808893724,1.0171428571428571,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,6.563485714285714,0.15062857142857142,South America,0.344718007
Ecuador,ECU,2020-09-28,51.39,12.326285439548954,0.97,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,5.106814285714286,0.31577142857142854,South America,0.344718007
Ecuador,ECU,2020-10-05,51.39,12.888870603400347,0.9771428571428571,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,4.951371428571429,0.4315714285714286,South America,0.28951643
Ecuador,ECU,2020-10-12,52.184285714285714,14.172445499939107,1.0242857142857142,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,4.8129,0.13684285714285713,South America,0.28951643
Ecuador,ECU,2020-10-19,52.78,14.022020982305966,1.0671428571428572,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,7.3497,0.14898571428571428,South America,0.28951643
Ecuador,ECU,2020-10-26,52.78,12.72291346343313,0.9785714285714285,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,5.601542857142857,0.08908571428571428,South America,0.28951643
Ecuador,ECU,2020-11-02,52.78,13.368510882613915,0.9428571428571428,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,4.535185714285714,0.12227142857142856,South America,0.246190125
Ecuador,ECU,2020-11-09,52.78,13.515184066937811,0.9585714285714285,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,4.366757142857143,0.14250000000000002,South America,0.246190125
Ecuador,ECU,2020-11-16,52.78,13.563258903934912,0.9828571428571429,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,4.317371428571429,0.1935142857142857,South America,0.246190125
Ecuador,ECU,2020-11-23,53.17714285714286,12.994800528907215,1.0185714285714287,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,5.859857142857143,0.19190000000000002,South America,0.246190125
Ecuador,ECU,2020-11-30,55.56,12.513007283752843,0.9414285714285714,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,4.1124857142857145,0.23724285714285714,South America,0.246190125
Ecuador,ECU,2020-12-07,55.56,12.538247876514234,0.9271428571428572,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,2.9181857142857144,0.08258571428571429,South America,0.19142431
Ecuador,ECU,2020-12-14,59.26285714285714,11.429666645273395,0.9757142857142856,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,3.2452999999999994,0.04292857142857143,South America,0.19142431
Ecuador,ECU,2020-12-21,73.15,13.275906804229567,1.062857142857143,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,3.2080571428571423,0.0421,South America,0.19142431
Ecuador,ECU,2020-12-28,72.09,14.386164523214568,1.1685714285714286,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,4.6615,0.08258571428571429,South America,0.19142431
Ecuador,ECU,2021-01-04,69.44,13.213607182003235,1.2142857142857142,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,5.250128571428571,0.0753,South America,0.451843274
Ecuador,ECU,2021-01-11,69.44,11.094897732118518,1.2228571428571429,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,8.097885714285713,0.1506,South America,0.451843274
Ecuador,ECU,2021-01-18,69.44,12.102052696484174,1.1342857142857143,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,7.755357142857143,0.23155714285714285,South America,0.451843274
Ecuador,ECU,2021-01-25,69.44,9.899114184057382,1.0585714285714287,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,7.3950571428571426,0.19997142857142858,South America,0.451843274
Ecuador,ECU,2021-02-01,69.44,8.28954666943068,1.0271428571428571,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,6.885757142857143,0.13847142857142858,South America,0.548041874
Ecuador,ECU,2021-02-08,69.44,7.285704282651763,1.0357142857142858,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,6.712471428571429,0.24774285714285713,South America,0.548041874
Ecuador,ECU,2021-02-15,68.91142857142857,7.606467669124116,1.07,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,6.240399999999999,0.1417,South America,0.548041874
Ecuador,ECU,2021-02-22,66.00428571428571,7.637039388573916,1.0657142857142858,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,8.862257142857143,0.2291571428571429,South America,0.548041874
Ecuador,ECU,2021-03-01,63.22857142857143,6.975177269058119,1.02,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,6.792642857142857,0.17734285714285714,South America,0.794935093
Ecuador,ECU,2021-03-08,59.26,6.946553103056919,1.0571428571428572,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,6.267142857142857,0.15384285714285714,South America,0.794935093
Ecuador,ECU,2021-03-15,58.731428571428566,6.373958547050211,1.1114285714285714,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,8.67682857142857,0.19838571428571428,South America,0.794935093
Ecuador,ECU,2021-03-22,57.41,6.976448721035136,1.1,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,11.137528571428572,0.2234714285714286,South America,0.794935093
Ecuador,ECU,2021-03-29,64.15571428571428,9.850188984359397,1.0585714285714287,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,8.402357142857143,0.18137142857142857,South America,0.794935093
Ecuador,ECU,2021-04-05,65.28,6.641541489442372,1.072857142857143,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,8.005571428571429,0.28095714285714285,South America,1.078064483
Ecuador,ECU,2021-04-12,65.28,8.580142546529101,1.0957142857142859,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,10.983685714285714,0.31821428571428567,South America,1.078064483
Ecuador,ECU,2021-04-19,72.55142857142857,15.131335659468101,1.0785714285714287,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,11.477599999999999,0.5222571428571429,South America,1.078064483
Ecuador,ECU,2021-04-26,75.46,14.4732652132445,1.0285714285714287,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,12.88487142857143,0.3838142857142857,South America,1.078064483
Ecuador,ECU,2021-05-03,75.46,12.490160349854227,0.9428571428571428,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,9.192614285714287,0.3425142857142857,South America,0.793112629
Ecuador,ECU,2021-05-10,NA,NA,NA,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,7.182914285714285,0.47854285714285716,South America,0.946161799
Ecuador,ECU,2021-05-17,NA,NA,NA,94.13763806287172,10581.936,50.1,3090,0.1,8.13646507,64,6.33,0.655,32.209106239460375,2500,0.702,8.1675,0.5781,South America,NA
Egypt,EGY,2019-12-30,0,NA,NA,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,NA,NA,Africa,NA
Egypt,EGY,2020-01-06,0,NA,NA,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,NA,NA,Africa,0.105294892
Egypt,EGY,2020-01-13,0,NA,NA,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,NA,NA,Africa,0.105294892
Egypt,EGY,2020-01-20,0,NA,NA,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,NA,NA,Africa,0.102385899
Egypt,EGY,2020-01-27,0,NA,NA,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,NA,NA,Africa,0.11418761
Egypt,EGY,2020-02-03,0,NA,NA,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,NA,NA,Africa,0.107012455
Egypt,EGY,2020-02-10,0,NA,NA,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,2e-4,NA,Africa,0.092622376
Egypt,EGY,2020-02-17,0,0.708994708994709,NA,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0,NA,Africa,0.007678862
Egypt,EGY,2020-02-24,0,-1.085222978080121,NA,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,1.4285714285714287e-4,NA,Africa,0.007678862
Egypt,EGY,2020-03-02,0,-0.8212396069538926,NA,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.007957142857142857,3.333333333333334e-4,Africa,0.07434104
Egypt,EGY,2020-03-09,6.878571428571428,4.4339205767777194,NA,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.01912857142857143,4.285714285714286e-4,Africa,0.07434104
Egypt,EGY,2020-03-16,35.97857142857143,9.70424792139078,1.4814285714285713,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.028742857142857143,0.0022571428571428573,Africa,0.07434104
Egypt,EGY,2020-03-23,84.26,15.291241351241352,1.4442857142857142,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.043,0.003642857142857143,Africa,0.07434104
Egypt,EGY,2020-03-30,84.26,14.38989010989011,1.6542857142857144,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.10331428571428572,0.0067,Africa,0.07434104
Egypt,EGY,2020-04-06,84.26,13.590329670329671,1.3871428571428572,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.12562857142857142,0.011728571428571428,Africa,-0.003536889
Egypt,EGY,2020-04-13,84.26,13.669010989010989,1.2771428571428571,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.15914285714285714,0.012014285714285715,Africa,-0.003536889
Egypt,EGY,2020-04-20,84.26,12.625494505494505,1.2971428571428572,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.21664285714285714,0.013242857142857143,Africa,-0.003536889
Egypt,EGY,2020-04-27,84.26,12.639560439560439,1.3371428571428572,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.30138571428571426,0.012971428571428573,Africa,-0.003536889
Egypt,EGY,2020-05-04,84.26,12.368351648351648,1.2742857142857142,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.4037285714285714,0.012814285714285714,Africa,0.404864011
Egypt,EGY,2020-05-11,84.26,12.461318681318682,1.2785714285714285,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.47338571428571424,0.016057142857142857,Africa,0.404864011
Egypt,EGY,2020-05-18,84.26,15.236043956043956,1.3785714285714286,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.7359428571428571,0.019257142857142855,Africa,0.404864011
Egypt,EGY,2020-05-25,84.26,14.423736263736263,1.4028571428571428,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,1.2256714285714285,0.0356,Africa,0.404864011
Egypt,EGY,2020-06-01,78.7057142857143,12.321538461538461,1.2142857142857142,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,1.2973000000000001,0.03545714285714286,Africa,1.163154498
Egypt,EGY,2020-06-08,71.3,11.652527472527472,1.1357142857142857,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,1.5393428571428571,0.06422857142857143,Africa,1.163154498
Egypt,EGY,2020-06-15,71.3,11.188351648351649,1.0285714285714287,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,1.435757142857143,0.08362857142857143,Africa,1.163154498
Egypt,EGY,2020-06-22,71.3,9.576336996336996,0.9814285714285714,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,1.4197142857142857,0.0821,Africa,1.163154498
Egypt,EGY,2020-06-29,60.19,8.497964997964997,0.8942857142857142,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,1.2519142857142858,0.07484285714285714,Africa,1.163154498
Egypt,EGY,2020-07-06,60.19,7.357460317460317,0.8042857142857144,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.9284571428571429,0.07245714285714286,Africa,0.438227117
Egypt,EGY,2020-07-13,60.19,6.6365160765160764,0.76,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.7186571428571429,0.05458571428571428,Africa,0.438227117
Egypt,EGY,2020-07-20,60.19,6.333121693121694,0.6928571428571428,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.5401142857142858,0.04077142857142857,Africa,0.438227117
Egypt,EGY,2020-07-27,60.98142857142857,8.190891330891331,0.52,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.2519857142857143,0.03087142857142857,Africa,0.438227117
Egypt,EGY,2020-08-03,62.96,5.055238095238095,0.5528571428571428,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.15104285714285715,0.020514285714285714,Africa,0.198822244
Egypt,EGY,2020-08-10,62.96,4.588783068783068,0.7042857142857143,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.1283,0.017442857142857142,Africa,0.198822244
Egypt,EGY,2020-08-17,62.96,4.86297052154195,0.9028571428571429,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.12091428571428571,0.015928571428571427,Africa,0.198822244
Egypt,EGY,2020-08-24,62.96,4.068405139833711,1.1414285714285715,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.20885714285714285,0.019828571428571428,Africa,0.198822244
Egypt,EGY,2020-08-31,62.96,3.6643083900226756,0.9642857142857143,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.15535714285714286,0.016742857142857143,Africa,0.222232738
Egypt,EGY,2020-09-07,62.96,3.049833711262283,0.9471428571428571,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.15524285714285715,0.0166,Africa,0.222232738
Egypt,EGY,2020-09-14,62.96,4.196938775510204,0.8785714285714286,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.1276,0.01772857142857143,Africa,0.222232738
Egypt,EGY,2020-09-21,62.96,3.7755102040816326,0.8957142857142857,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.11517142857142856,0.015071428571428572,Africa,0.222232738
Egypt,EGY,2020-09-28,62.96,-1.1734693877551021,0.96,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.11488571428571429,0.01212857142857143,Africa,0.222232738
Egypt,EGY,2020-10-05,62.96,1.1122448979591837,1.0242857142857142,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.12354285714285715,0.009757142857142857,Africa,0.097749432
Egypt,EGY,2020-10-12,72.48857142857143,1.8775510204081631,1.0785714285714285,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.12815714285714286,0.0099,Africa,0.097749432
Egypt,EGY,2020-10-19,75.93,1.2857142857142858,1.1328571428571428,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.1636,0.011142857142857144,Africa,0.097749432
Egypt,EGY,2020-10-26,71.43285714285715,0.6836734693877551,1.1271428571428572,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.1738,0.011571428571428571,Africa,0.097749432
Egypt,EGY,2020-11-02,60.19,0.6938775510204082,1.1542857142857141,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.21387142857142857,0.012414285714285715,Africa,0.206636809
Egypt,EGY,2020-11-09,60.19,0.6173469387755102,1.1614285714285715,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.22754285714285713,0.012114285714285715,Africa,0.206636809
Egypt,EGY,2020-11-16,60.19,1.1734693877551021,1.252857142857143,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.34312857142857145,0.012842857142857145,Africa,0.206636809
Egypt,EGY,2020-11-23,60.19,1.790816326530612,1.15,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.3575285714285714,0.012971428571428573,Africa,0.206636809
Egypt,EGY,2020-11-30,60.19,1.3877551020408163,1.1328571428571428,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.4157285714285714,0.020542857142857144,Africa,0.206636809
Egypt,EGY,2020-12-07,60.19,2.6581632653061225,1.1542857142857141,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.4645714285714286,0.021371428571428572,Africa,0.261981399
Egypt,EGY,2020-12-14,60.98285714285714,3.428571428571429,1.292857142857143,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.6214999999999999,0.02807142857142857,Africa,0.310431986
Egypt,EGY,2020-12-21,65.74,4.107142857142858,1.4414285714285713,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,1.1408,0.04927142857142857,Africa,0.296819526
Egypt,EGY,2020-12-28,65.74,4.959183673469387,1.19,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,1.305257142857143,0.05554285714285715,Africa,0.43054185
Egypt,EGY,2021-01-04,65.74,4.275510204081633,0.9385714285714286,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.9967285714285714,0.05387142857142857,Africa,0.45140223
Egypt,EGY,2021-01-11,62.565714285714286,1.3877551020408163,0.8785714285714286,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.9005571428571428,0.054728571428571425,Africa,0.315993311
Egypt,EGY,2021-01-18,54.63,2.107142857142857,0.8128571428571428,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.6916857142857143,0.05178571428571429,Africa,0.315380558
Egypt,EGY,2021-01-25,54.63,0.015306122448979585,0.8057142857142857,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.5422,0.04747142857142857,Africa,0.278233281
Egypt,EGY,2021-02-01,54.63,-2.5153061224489797,0.9128571428571428,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.5258714285714285,0.04801428571428572,Africa,0.270867725
Egypt,EGY,2021-02-08,54.63,-2.377551020408163,1.02,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.5973428571428572,0.048857142857142856,Africa,0.324539177
Egypt,EGY,2021-02-15,54.63,-0.21428571428571425,1.0185714285714287,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.6069714285714285,0.047728571428571426,Africa,0.321074403
Egypt,EGY,2021-02-22,54.63,-3.311224489795918,0.9871428571428571,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.5840714285714286,0.04677142857142857,Africa,0.321074403
Egypt,EGY,2021-03-01,54.63,-3.954081632653061,1,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.5758285714285714,0.04244285714285714,Africa,0.320948842
Egypt,EGY,2021-03-08,54.63,-4.040816326530612,1.0357142857142858,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.6252571428571428,0.04217142857142857,Africa,0.319692394
Egypt,EGY,2021-03-15,53.572857142857146,-4.428571428571429,1.03,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.6301428571428571,0.04132857142857143,Africa,0.32459825
Egypt,EGY,2021-03-22,50.93,-3.6479591836734695,1.0414285714285714,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.6593285714285714,0.03854285714285714,Africa,0.316875265
Egypt,EGY,2021-03-29,50.93,-4.622448979591836,1.0657142857142858,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.7089000000000001,0.04145714285714286,Africa,0.317430208
Egypt,EGY,2021-04-05,50.93,-4.068437719915552,1.0785714285714287,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.7845285714285715,0.0381,Africa,0.326689285
Egypt,EGY,2021-04-12,50.93,0.6734693877551021,1.0657142857142858,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.8251571428571429,0.041042857142857145,Africa,0.316431765
Egypt,EGY,2021-04-19,50.93,0.06122448979591839,1.0885714285714287,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,0.9040428571428573,0.04858571428571428,Africa,0.329140824
Egypt,EGY,2021-04-26,50.93,2.0306122448979593,1.1014285714285714,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,1.0171,0.05905714285714285,Africa,0.370909966
Egypt,EGY,2021-05-03,NA,0.673469387755102,1.09,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,1.108,0.0617,Africa,0.455533007
Egypt,EGY,2021-05-10,NA,NA,NA,92.64828738512949,10550.206,39.9,333,5.6,NA,101,3.06,0.1836,NA,49875,0.618,1.1639714285714287,0.056971428571428576,Africa,0.521182101
